日付	国内合計	北海道	青森県	岩手県	宮城県	秋田県	山形県	福島県	茨城県	栃木県	群馬県	埼玉県	千葉県	東京都	神奈川県	新潟県	富山県	石川県	福井県	山梨県	長野県	岐阜県	静岡県	愛知県	三重県	滋賀県	京都府	大阪府	兵庫県	奈良県	和歌山県	鳥取県	島根県	岡山県	広島県	山口県	徳島県	香川県	愛媛県	高知県	福岡県	佐賀県	長崎県	熊本県	大分県	宮崎県	鹿児島県	沖縄県
2021/1/13	0.350329325417899	0.647619047619048	0	8.14995925020375E-02	4.33651344319167E-02	0	0.185528756957328	0.216684723726977	6.99300699300699E-02	0.46535677352637	0.411946446961895	0.353741496598639	0.383447835117431	0.344802815889663	0.293542074363992	0	0	0.175746924428823	0	0	4.88042947779405E-02	0.352289884247609	0.274423710208562	0.648834745762712	0.112296462661426	0.141442715700141	0.464576074332172	0.840049948915881	0.731796560556165	0.37593984962406	0	0.359712230215827	0	0	0.463623395149786	0.147275405007364	0	0.104602510460251	0	0.286532951289398	0.195924764890282	0	0.301431801055011	0.74370709382151	0.26431718061674	9.31966449207828E-02	0	6.88231245698555E-02
2021/1/14	0.363010929957913	0.666666666666667	0	8.14995925020375E-02	4.33651344319167E-02	0	0.278293135435993	0.162513542795233	6.99300699300699E-02	0.46535677352637	0.411946446961895	0.272108843537415	0.463332800766896	0.287335679908053	0.391389432485323	8.99685110211426E-02	0	8.78734622144113E-02	0	0	9.76085895558809E-02	0.452944136889784	0.356750823271131	0.648834745762712	0.168444693992139	0.212164073550212	0.387146728610143	0.874106027925985	0.768386388583974	0.37593984962406	0.108108108108108	0.359712230215827	0	0	0.392296718972896	0.147275405007364	0	0.104602510460251	0	0.286532951289398	0.21551724137931	0	0.376789751318764	0.74370709382151	0.26431718061674	0.186393289841566	0	0.137646249139711
2021/1/15	0.355084927120404	0.59047619047619	0	0	8.67302688638335E-02	0	0.278293135435993	0.108342361863489	6.99300699300699E-02	0.413650465356774	0.463439752832132	0.217687074829932	0.463332800766896	0.308885855901157	0.391389432485323	8.99685110211426E-02	0	8.78734622144113E-02	0	0	0.146412884333821	0.452944136889784	0.356750823271131	0.648834745762712	0.112296462661426	0.212164073550212	0.348432055749129	0.794641843569077	0.804976216611782	0.37593984962406	0.216216216216216	0.359712230215827	0	5.29100529100529E-02	0.534950071326676	0.147275405007364	0	0.209205020920502	0	0.286532951289398	0.21551724137931	0	0.376789751318764	0.45766590389016	0.352422907488987	9.31966449207828E-02	0	0.137646249139711
2021/1/16	0.356670127687906	0.647619047619048	0	0	8.67302688638335E-02	0	0.371057513914657	0.216684723726977	6.99300699300699E-02	0.46535677352637	0.566426364572606	0.19047619047619	0.463332800766896	0.27296889591265	0.413133289845619	8.99685110211426E-02	0	8.78734622144113E-02	0	0	0.146412884333821	0.452944136889784	0.384193194291987	0.701800847457627	0.112296462661426	0.141442715700141	0.348432055749129	0.817345896242479	0.804976216611782	0.37593984962406	0.216216216216216	0.179856115107914	0	5.29100529100529E-02	0.427960057061341	0.147275405007364	0	0.104602510460251	7.46825989544436E-02	0.143266475644699	0.156739811912226	0	0.452147701582517	0.45766590389016	0.26431718061674	9.31966449207828E-02	0	0.137646249139711
2021/1/17	0.362218329674162	0.60952380952381	0	0	0.13009540329575	0	0.278293135435993	0.270855904658722	0.13986013986014	0.413650465356774	0.566426364572606	0.340136054421769	0.479309793896789	0.287335679908053	0.413133289845619	8.99685110211426E-02	9.57854406130268E-02	0.175746924428823	0	0	0.146412884333821	0.452944136889784	0.384193194291987	0.675317796610169	5.61482313307131E-02	0.212164073550212	0.348432055749129	0.783289817232376	0.695206732528357	0.37593984962406	0.324324324324324	0.179856115107914	0	5.29100529100529E-02	0.499286733238231	0.147275405007364	0	0.104602510460251	7.46825989544436E-02	0.143266475644699	0.156739811912226	0.122699386503067	0.452147701582517	0.28604118993135	0.26431718061674	9.31966449207828E-02	6.24219725343321E-02	0.137646249139711
2021/1/18	0.359840528822909	0.552380952380952	0	0	0.13009540329575	0	0.278293135435993	0.162513542795233	0.174825174825175	0.361944157187177	0.308959835221421	0.421768707482993	0.54321776641636	0.280152287910351	0.413133289845619	8.99685110211426E-02	9.57854406130268E-02	0.175746924428823	0.130208333333333	0	0.146412884333821	0.452944136889784	0.384193194291987	0.635593220338983	5.61482313307131E-02	0.212164073550212	0.348432055749129	0.817345896242479	0.640321990486645	0.225563909774436	0.324324324324324	0.179856115107914	0	5.29100529100529E-02	0.463623395149786	0.147275405007364	0.137362637362637	0.104602510460251	7.46825989544436E-02	0.143266475644699	0.195924764890282	0.122699386503067	0.602863602110023	0.22883295194508	0.176211453744493	9.31966449207828E-02	6.24219725343321E-02	0.137646249139711
2021/1/19	0.397885342442953	0.60952380952381	0	0	0.173460537727667	0	0.278293135435993	0.216684723726977	0.174825174825175	0.361944157187177	0.308959835221421	0.435374149659864	0.607125738935932	0.38071977587817	0.45662100456621	0.179937022042285	9.57854406130268E-02	0.263620386643234	0.130208333333333	0	0.244021473889702	0.603925515853045	0.329308452250274	0.675317796610169	0.112296462661426	0.212164073550212	0.309717382888115	0.851401975252583	0.622027076472741	0.150375939849624	0.324324324324324	0	0	5.29100529100529E-02	0.499286733238231	7.36377025036819E-02	0.137362637362637	0.209205020920502	0.149365197908887	0.143266475644699	0.254702194357367	0.122699386503067	0.678221552373775	0.40045766590389	0.176211453744493	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/1/20	0.40422614471296	0.628571428571429	8.02568218298555E-02	0	0.216825672159584	0	0.185528756957328	0.216684723726977	0.13986013986014	0.62047569803516	0.257466529351184	0.476190476190476	0.591148745806039	0.359169599885066	0.500108719286802	0.179937022042285	9.57854406130268E-02	0.175746924428823	0.130208333333333	0.123304562268804	0.195217179111762	0.503271263210871	0.301866081229418	0.648834745762712	0.112296462661426	0.282885431400283	0.503290747193186	0.840049948915881	0.53055250640322	0.075187969924812	0.324324324324324	0	0	5.29100529100529E-02	0.392296718972896	0	0.137362637362637	0.209205020920502	0.224047796863331	0.143266475644699	0.352664576802508	0.122699386503067	0.602863602110023	0.5720823798627	0.26431718061674	0.372786579683131	6.24219725343321E-02	0.206469373709566
2021/1/21	0.408189146131714	0.685714285714286	8.02568218298555E-02	0	0.216825672159584	0	9.27643784786642E-02	0.270855904658722	0.20979020979021	0.672182006204757	0.205973223480947	0.476190476190476	0.54321776641636	0.387903167875871	0.45662100456621	8.99685110211426E-02	9.57854406130268E-02	0.263620386643234	0.130208333333333	0.123304562268804	0.292825768667643	0.452944136889784	0.164654226125137	0.582627118644068	0.112296462661426	0.212164073550212	0.5420054200542	0.93086615960949	0.493962678375412	0.075187969924812	0.216216216216216	0	0	5.29100529100529E-02	0.534950071326676	0	0.274725274725275	0.523012552301255	0.298730395817774	0.143266475644699	0.411442006269592	0.122699386503067	0.452147701582517	0.51487414187643	0.26431718061674	0.279589934762349	6.24219725343321E-02	0.206469373709566
2021/1/22	0.43989315748175	0.647619047619048	8.02568218298555E-02	0	0.173460537727667	0	9.27643784786642E-02	0.270855904658722	0.244755244755245	0.827300930713547	0.308959835221421	0.54421768707483	0.687010704585397	0.38071977587817	0.489236790606654	8.99685110211426E-02	9.57854406130268E-02	0.263620386643234	0.130208333333333	0.123304562268804	0.244021473889702	0.452944136889784	0.21953896816685	0.582627118644068	0.224592925322852	0.495049504950495	0.580720092915215	0.976274264956295	0.603732162458836	0.075187969924812	0.216216216216216	0	0	5.29100529100529E-02	0.427960057061341	7.36377025036819E-02	0.274725274725275	0.627615062761506	0.298730395817774	0.143266475644699	0.431034482758621	0.122699386503067	0.452147701582517	0.51487414187643	0.352422907488987	0.372786579683131	6.24219725343321E-02	0.275292498279422
2021/1/23	0.454159962589267	0.59047619047619	8.02568218298555E-02	0	0.13009540329575	0	0	0.162513542795233	0.314685314685315	0.879007238883144	0.257466529351184	0.625850340136054	0.687010704585397	0.423820127864378	0.445749075886062	8.99685110211426E-02	9.57854406130268E-02	0.263620386643234	0.130208333333333	0.123304562268804	0.341630063445583	0.452944136889784	0.192096597145993	0.503177966101695	0.280741156653565	0.565770862800566	0.580720092915215	0.998978317629697	0.731796560556165	0.225563909774436	0.216216216216216	0	0	5.29100529100529E-02	0.499286733238231	0.220913107511046	0.412087912087912	0.732217573221757	0.224047796863331	0.143266475644699	0.509404388714734	0.122699386503067	0.376789751318764	0.45766590389016	0.352422907488987	0.372786579683131	6.24219725343321E-02	0.275292498279422
2021/1/24	0.462085965426776	0.59047619047619	8.02568218298555E-02	0	8.67302688638335E-02	0	0	0.162513542795233	0.314685314685315	0.93071354705274	0.308959835221421	0.517006802721088	0.671033711455504	0.409453343868975	0.489236790606654	8.99685110211426E-02	0	0.175746924428823	0.260416666666667	0.123304562268804	0.341630063445583	0.503271263210871	0.192096597145993	0.542902542372881	0.280741156653565	0.495049504950495	0.580720092915215	1.0670904756499	0.823271130625686	0.300751879699248	0.108108108108108	0	0	5.29100529100529E-02	0.534950071326676	0.220913107511046	0.412087912087912	0.836820083682008	0.224047796863331	0	0.587774294670846	0	0.452147701582517	0.40045766590389	0.352422907488987	0.372786579683131	0	0.275292498279422
2021/1/25	0.48348617308805	0.666666666666667	0.240770465489567	0	8.67302688638335E-02	0	0	0.216684723726977	0.27972027972028	0.982419855222337	0.308959835221421	0.462585034013605	0.623102732065825	0.488470655843689	0.467492933246358	8.99685110211426E-02	0	0.263620386643234	0.130208333333333	0.123304562268804	0.341630063445583	0.503271263210871	0.137211855104281	0.542902542372881	0.280741156653565	0.495049504950495	1.00658149438637	1.0330343966398	0.84156604463959	0.37593984962406	0.216216216216216	0	0	5.29100529100529E-02	0.606276747503566	0.294550810014728	0.412087912087912	0.836820083682008	0.224047796863331	0	0.528996865203762	0	0.376789751318764	0.80091533180778	0.440528634361233	0.465983224603914	6.24219725343321E-02	0.275292498279422
2021/1/26	0.479523171669295	0.628571428571429	0.240770465489567	8.14995925020375E-02	4.33651344319167E-02	0	0	0.162513542795233	0.34965034965035	0.879007238883144	0.360453141091658	0.462585034013605	0.591148745806039	0.466920479850585	0.532724505327245	8.99685110211426E-02	0	0.175746924428823	0.260416666666667	0.123304562268804	0.292825768667643	0.402617010568696	0.21953896816685	0.503177966101695	0.224592925322852	0.565770862800566	0.774293457220287	1.0443864229765	0.987925356750823	0.300751879699248	0.216216216216216	0	0	5.29100529100529E-02	0.570613409415121	0.441826215022091	0.412087912087912	0.836820083682008	0.149365197908887	0	0.509404388714734	0	0.301431801055011	0.80091533180778	0.440528634361233	0.372786579683131	6.24219725343321E-02	0.275292498279422
2021/1/27	0.489826975358057	0.647619047619048	0.160513643659711	8.14995925020375E-02	0	0	0	0.325027085590466	0.384615384615385	0.62047569803516	0.308959835221421	0.408163265306122	0.559194759546253	0.524387615832196	0.587084148727984	8.99685110211426E-02	0	0.175746924428823	0.390625	0.123304562268804	0.439238653001464	0.402617010568696	0.246981339187706	0.503177966101695	0.280741156653565	0.495049504950495	0.696864111498258	1.16925871268021	1.04281009879254	0.300751879699248	0.216216216216216	0	0	5.29100529100529E-02	0.570613409415121	0.515463917525773	0.412087912087912	0.836820083682008	7.46825989544436E-02	0	0.372257053291536	0	0.376789751318764	0.80091533180778	0.352422907488987	0.279589934762349	0.187265917602996	0.137646249139711
2021/1/28	0.49220477620931	0.59047619047619	0.321027287319422	0.162999185004075	0	0	0	0.37919826652221	0.454545454545455	0.62047569803516	0.360453141091658	0.448979591836735	0.54321776641636	0.617771711802313	0.587084148727984	8.99685110211426E-02	0	0.175746924428823	0.520833333333333	0.123304562268804	0.390434358223524	0.301962757926522	0.301866081229418	0.503177966101695	0.224592925322852	0.565770862800566	0.735578784359272	1.12385060733341	0.914745700695207	0.300751879699248	0.216216216216216	0	0	5.29100529100529E-02	0.499286733238231	0.662739322533137	0.274725274725275	0.523012552301255	7.46825989544436E-02	0.143266475644699	0.293887147335423	0	0.52750565184627	0.80091533180778	0.352422907488987	0.279589934762349	0.187265917602996	6.88231245698555E-02
2021/1/29	0.48348617308805	0.571428571428571	0.321027287319422	0.162999185004075	0	0	0	0.433369447453955	0.48951048951049	0.46535677352637	0.205973223480947	0.448979591836735	0.559194759546253	0.675238847783924	0.630571863448576	8.99685110211426E-02	0	0.175746924428823	0.78125	0.123304562268804	0.439238653001464	0.251635631605435	0.192096597145993	0.516419491525424	0.112296462661426	0.282885431400283	0.735578784359272	1.0557384493132	0.914745700695207	0.300751879699248	0.108108108108108	0	0	0.158730158730159	0.463623395149786	0.736377025036819	0.412087912087912	0.418410041841004	7.46825989544436E-02	0.143266475644699	0.235109717868339	0	0.52750565184627	0.80091533180778	0.176211453744493	0.186393289841566	0.187265917602996	0
2021/1/30	0.502508579898072	0.60952380952381	0.321027287319422	0.162999185004075	0	0	0	0.433369447453955	0.384615384615385	0.517063081695967	0.205973223480947	0.489795918367347	0.559194759546253	0.747072767760937	0.771906936290498	8.99685110211426E-02	0	0.175746924428823	0.78125	0.123304562268804	0.390434358223524	0.251635631605435	0.192096597145993	0.529661016949153	5.61482313307131E-02	0.282885431400283	0.735578784359272	1.0103303439664	0.878155872667398	0.225563909774436	0.108108108108108	0	0	0.158730158730159	0.392296718972896	0.810014727540501	0.274725274725275	0.313807531380753	7.46825989544436E-02	0.143266475644699	0.372257053291536	0	0.602863602110023	0.80091533180778	0.26431718061674	0.186393289841566	0.187265917602996	0
2021/1/31	0.504886380749324	0.628571428571429	0.321027287319422	0.162999185004075	0	0	0	0.433369447453955	0.314685314685315	0.517063081695967	0.154479917610711	0.585034013605442	0.623102732065825	0.747072767760937	0.750163078930202	8.99685110211426E-02	0	0.175746924428823	0.651041666666667	0.123304562268804	0.390434358223524	0.201308505284348	0.164654226125137	0.503177966101695	5.61482313307131E-02	0.282885431400283	0.735578784359272	1.0216823703031	0.878155872667398	0.225563909774436	0.216216216216216	0	0	0.158730158730159	0.249643366619116	0.957290132547864	0.274725274725275	0.209205020920502	7.46825989544436E-02	0.143266475644699	0.411442006269592	0	0.52750565184627	0.91533180778032	0.176211453744493	0.186393289841566	0.187265917602996	0
2021/2/1	0.503301180181823	0.60952380952381	0.160513643659711	0.162999185004075	0	0	0	0.37919826652221	0.454545454545455	0.46535677352637	0.257466529351184	0.666666666666667	0.655056718325611	0.703972415774729	0.804522722330942	0.134952766531714	0	8.78734622144113E-02	0.78125	0.246609124537608	0.390434358223524	0.201308505284348	0.21953896816685	0.476694915254237	5.61482313307131E-02	0.353606789250354	0.580720092915215	0.987626291292996	0.896450786681303	0.225563909774436	0.216216216216216	0	0	0.158730158730159	0.178316690442225	0.883652430044183	0.137362637362637	0.209205020920502	0.149365197908887	0.143266475644699	0.411442006269592	0	0.52750565184627	0.62929061784897	8.81057268722467E-02	0.372786579683131	0.187265917602996	0
2021/2/2	0.522323586991844	0.552380952380952	0.160513643659711	8.14995925020375E-02	0	0.20703933747412	0	0.487540628385699	0.454545454545455	0.46535677352637	0.205973223480947	0.666666666666667	0.798849656494648	0.775806335751742	0.771906936290498	4.49842555105713E-02	0	8.78734622144113E-02	0.651041666666667	0.246609124537608	0.439238653001464	0.100654252642174	0.164654226125137	0.489936440677966	5.61482313307131E-02	0.424328147100424	0.658149438637244	1.0103303439664	0.933040614709111	0.300751879699248	0.216216216216216	0	0	0.158730158730159	0.21398002853067	0.883652430044183	0.137362637362637	0.104602510460251	0.298730395817774	0.143266475644699	0.470219435736677	0	0.753579502637528	0.45766590389016	8.81057268722467E-02	0.279589934762349	0.187265917602996	0.137646249139711
2021/2/3	0.521530986708093	0.495238095238095	0.160513643659711	0.162999185004075	0	0.20703933747412	0	0.541711809317443	0.41958041958042	0.46535677352637	0.205973223480947	0.748299319727891	0.750918677104969	0.87637382371956	0.771906936290498	0.134952766531714	0	8.78734622144113E-02	0.520833333333333	0.246609124537608	0.292825768667643	0.150981378963261	0.164654226125137	0.463453389830508	0.112296462661426	0.424328147100424	0.580720092915215	0.885458054262686	0.969630442736919	0.300751879699248	0.216216216216216	0	0	0.158730158730159	0.178316690442225	0.883652430044183	0.274725274725275	0.104602510460251	0.298730395817774	0.143266475644699	0.509404388714734	0.245398773006135	0.678221552373775	0.22883295194508	8.81057268722467E-02	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/2/4	0.541345993801866	0.457142857142857	0	0.162999185004075	0	0.20703933747412	0	0.541711809317443	0.384615384615385	0.413650465356774	0.205973223480947	0.829931972789116	0.830803642754434	0.912290783708067	0.880626223091977	0.134952766531714	0	0	0.390625	0.246609124537608	0.244021473889702	0.301962757926522	0.164654226125137	0.542902542372881	0.224592925322852	0.353606789250354	0.619434765776229	0.794641843569077	1.07939992682034	0.37593984962406	0.216216216216216	0	0	0.158730158730159	0.106990014265335	0.736377025036819	0.274725274725275	0.209205020920502	0.224047796863331	0	0.587774294670846	0.245398773006135	0.52750565184627	0.22883295194508	0.176211453744493	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/2/5	0.552442397774378	0.495238095238095	0	0.162999185004075	0	0.31055900621118	0	0.487540628385699	0.34965034965035	0.361944157187177	0.360453141091658	0.925170068027211	0.766895670234862	0.948207743696573	0.91324200913242	0.134952766531714	0	0	0.260416666666667	0.246609124537608	0.195217179111762	0.452944136889784	0.21953896816685	0.542902542372881	0.224592925322852	0.282885431400283	0.580720092915215	0.817345896242479	0.951335528723015	0.451127819548872	0.216216216216216	0	0	0.211640211640212	0.106990014265335	0.662739322533137	0.137362637362637	0.104602510460251	0.224047796863331	0.429799426934097	0.587774294670846	0.245398773006135	0.602863602110023	0.28604118993135	0.176211453744493	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/2/6	0.542138594085617	0.419047619047619	0	0.162999185004075	0	0.31055900621118	0	0.650054171180932	0.454545454545455	0.413650465356774	0.360453141091658	0.857142857142857	0.814826649624541	0.962574527691976	0.837138508371385	0.134952766531714	0	8.78734622144113E-02	0.390625	0.246609124537608	0.146412884333821	0.503271263210871	0.274423710208562	0.55614406779661	0.224592925322852	0.212164073550212	0.580720092915215	0.862754001589284	0.914745700695207	0.37593984962406	0.216216216216216	0	0	0.211640211640212	7.13266761768902E-02	0.515463917525773	0.137362637362637	0.104602510460251	0.224047796863331	0.429799426934097	0.372257053291536	0.245398773006135	0.678221552373775	0.28604118993135	8.81057268722467E-02	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/2/7	0.533419990964357	0.342857142857143	0	0.162999185004075	0	0.31055900621118	0	0.650054171180932	0.559440559440559	0.46535677352637	0.360453141091658	0.802721088435374	0.798849656494648	0.98412470368508	0.837138508371385	0.134952766531714	0	8.78734622144113E-02	0.520833333333333	0.246609124537608	0.146412884333821	0.603925515853045	0.274423710208562	0.622351694915254	0.280741156653565	0.212164073550212	0.580720092915215	0.817345896242479	0.823271130625686	0.300751879699248	0.108108108108108	0	0	0.211640211640212	0.106990014265335	0.441826215022091	0.137362637362637	0.209205020920502	0.298730395817774	0.429799426934097	0.254702194357367	0.245398773006135	0.602863602110023	0.17162471395881	8.81057268722467E-02	0.279589934762349	6.24219725343321E-02	0.137646249139711
2021/2/8	0.540553393518115	0.342857142857143	0	0.162999185004075	4.33651344319167E-02	0.31055900621118	0	0.75839653304442	0.48951048951049	0.46535677352637	0.257466529351184	0.775510204081633	0.766895670234862	1.01285827167589	0.804522722330942	8.99685110211426E-02	0	0.175746924428823	0.390625	0.123304562268804	0.146412884333821	0.654252642174132	0.21953896816685	0.662076271186441	0.336889387984279	0.141442715700141	0.580720092915215	0.896810080599387	0.768386388583974	0.225563909774436	0	0	0	0.211640211640212	0.106990014265335	0.515463917525773	0.137362637362637	0.209205020920502	0.224047796863331	0.429799426934097	0.528996865203762	0.245398773006135	0.52750565184627	0.17162471395881	8.81057268722467E-02	0	0	0.275292498279422
2021/2/9	0.511227183019332	0.361904761904762	0	0.162999185004075	4.33651344319167E-02	0.10351966873706	0	0.704225352112676	0.454545454545455	0.413650465356774	0.257466529351184	0.802721088435374	0.575171752676146	0.976941311687379	0.869754294411829	0.134952766531714	0	0.175746924428823	0.390625	0.123304562268804	4.88042947779405E-02	0.754906894816306	0.21953896816685	0.595868644067797	0.505334081976418	0	0.580720092915215	0.851401975252583	0.640321990486645	0.150375939849624	0	0	0	0.211640211640212	7.13266761768902E-02	0.515463917525773	0.137362637362637	0.209205020920502	7.46825989544436E-02	0.429799426934097	0.509404388714734	0.245398773006135	0.301431801055011	0.17162471395881	8.81057268722467E-02	0	0	0.137646249139711
2021/2/10	0.521530986708093	0.323809523809524	8.02568218298555E-02	8.14995925020375E-02	4.33651344319167E-02	0.10351966873706	9.27643784786642E-02	0.487540628385699	0.629370629370629	0.413650465356774	0.257466529351184	0.816326530612245	0.782872663364755	0.92665756770347	0.91324200913242	4.49842555105713E-02	0	0.175746924428823	0.390625	0	4.88042947779405E-02	0.85556114745848	0.246981339187706	0.662076271186441	0.449185850645705	0.141442715700141	0.658149438637244	0.82869792257918	0.622027076472741	0.150375939849624	0.108108108108108	0	0	0.211640211640212	7.13266761768902E-02	0.589101620029455	0	0.209205020920502	7.46825989544436E-02	0.429799426934097	0.470219435736677	0	0.226073850791258	0.17162471395881	8.81057268722467E-02	0	0	0.206469373709566
2021/2/11	0.506471581316826	0.342857142857143	0.160513643659711	0	4.33651344319167E-02	0.20703933747412	9.27643784786642E-02	0.37919826652221	0.559440559440559	0.413650465356774	0.360453141091658	0.857142857142857	0.782872663364755	0.897923999712664	0.837138508371385	4.49842555105713E-02	0	0.175746924428823	0.520833333333333	0	0	0.704579768495219	0.246981339187706	0.595868644067797	0.393037619314992	0.141442715700141	0.5420054200542	0.817345896242479	0.603732162458836	0.075187969924812	0.108108108108108	0	0	0.211640211640212	0.14265335235378	0.662739322533137	0	0.104602510460251	7.46825989544436E-02	0.429799426934097	0.489811912225705	0	0.226073850791258	0.17162471395881	0	0	0	0.344115622849277
2021/2/12	0.480315771953046	0.285714285714286	0.240770465489567	0	4.33651344319167E-02	0.10351966873706	0.185528756957328	0.487540628385699	0.559440559440559	0.46535677352637	0.205973223480947	0.748299319727891	0.718964690845183	0.847640255728755	0.717547292889759	4.49842555105713E-02	0	0.175746924428823	0.390625	0.123304562268804	0	0.654252642174132	0.192096597145993	0.542902542372881	0.449185850645705	0.424328147100424	0.658149438637244	0.771937790895675	0.695206732528357	0.075187969924812	0.108108108108108	0	0	0.105820105820106	0.14265335235378	0.589101620029455	0	0.104602510460251	7.46825989544436E-02	0	0.509404388714734	0	0.150715900527506	0.17162471395881	0	0	6.24219725343321E-02	0.481761871988988
2021/2/13	0.454952562873017	0.342857142857143	0.240770465489567	0	4.33651344319167E-02	0.10351966873706	0.185528756957328	0.433369447453955	0.559440559440559	0.258531540847983	0.154479917610711	0.761904761904762	0.798849656494648	0.775806335751742	0.630571863448576	4.49842555105713E-02	0	8.78734622144113E-02	0.260416666666667	0.123304562268804	0	0.553598389531958	0.164654226125137	0.463453389830508	0.505334081976418	0.424328147100424	0.658149438637244	0.692473606538767	0.640321990486645	0.075187969924812	0.108108108108108	0	0	0.105820105820106	0.14265335235378	0.515463917525773	0	0.104602510460251	7.46825989544436E-02	0	0.587774294670846	0	0	0.17162471395881	0	0	0.124843945068664	0.550584996558844
2021/2/14	0.441478358049252	0.361904761904762	0.321027287319422	0	4.33651344319167E-02	0.10351966873706	0.185528756957328	0.433369447453955	0.559440559440559	0.15511892450879	0.154479917610711	0.72108843537415	0.766895670234862	0.775806335751742	0.576212220047836	4.49842555105713E-02	0	8.78734622144113E-02	0.260416666666667	0.123304562268804	0	0.503271263210871	0.164654226125137	0.423728813559322	0.449185850645705	0.424328147100424	0.658149438637244	0.635713474855262	0.622027076472741	0.075187969924812	0.108108108108108	0	0	0.105820105820106	0.14265335235378	0.589101620029455	0	0	0	0	0.666144200626959	0	0	0.17162471395881	0	0	0.124843945068664	0.619408121128699
2021/2/15	0.427211552941736	0.285714285714286	0.321027287319422	0	0	0.20703933747412	0.185528756957328	0.325027085590466	0.629370629370629	0.15511892450879	0.257466529351184	0.789115646258503	0.782872663364755	0.732705983765534	0.554468362687541	4.49842555105713E-02	0	0	0.260416666666667	0.123304562268804	9.76085895558809E-02	0.704579768495219	0.164654226125137	0.370762711864407	0.561482313307131	0.424328147100424	0.503290747193186	0.556249290498354	0.658616904500549	0.075187969924812	0.216216216216216	0	0	0.105820105820106	0.14265335235378	0.515463917525773	0	0.104602510460251	0	0	0.431034482758621	0	7.53579502637528E-02	0.22883295194508	0	9.31966449207828E-02	0.187265917602996	0.550584996558844
2021/2/16	0.431967154644241	0.285714285714286	0.321027287319422	0	0	0.20703933747412	0.185528756957328	0.270855904658722	0.629370629370629	0.15511892450879	0.257466529351184	0.802721088435374	0.894711615274005	0.797356511744846	0.521852576647097	4.49842555105713E-02	0	0	0.260416666666667	0.123304562268804	9.76085895558809E-02	0.603925515853045	0.137211855104281	0.423728813559322	0.449185850645705	0.495049504950495	0.425861401471158	0.522193211488251	0.640321990486645	0.075187969924812	0.216216216216216	0	0	0.105820105820106	0.106990014265335	0.368188512518409	0	0.104602510460251	0	0	0.431034482758621	0	7.53579502637528E-02	0.22883295194508	0	9.31966449207828E-02	0.187265917602996	0.688231245698555
2021/2/17	0.410566946982967	0.304761904761905	0.321027287319422	0	0	0.20703933747412	9.27643784786642E-02	0.270855904658722	0.48951048951049	0.15511892450879	0.257466529351184	0.73469387755102	0.846780635884327	0.754256159758638	0.489236790606654	4.49842555105713E-02	0	0	0.260416666666667	0.123304562268804	9.76085895558809E-02	0.452944136889784	8.23271130625686E-02	0.357521186440678	0.393037619314992	0.353606789250354	0.309717382888115	0.533545237824952	0.695206732528357	0.150375939849624	0.108108108108108	0	0	0.105820105820106	0.106990014265335	0.220913107511046	0.137362637362637	0.104602510460251	0	0	0.528996865203762	0.122699386503067	7.53579502637528E-02	0.22883295194508	0	9.31966449207828E-02	0.31210986267166	0.619408121128699
2021/2/18	0.396300141875451	0.323809523809524	0.240770465489567	0	0	0.10351966873706	9.27643784786642E-02	0.270855904658722	0.454545454545455	0.15511892450879	0.205973223480947	0.625850340136054	0.86275762901422	0.797356511744846	0.424005218525767	4.49842555105713E-02	0	0	0.130208333333333	0.123304562268804	9.76085895558809E-02	0.452944136889784	2.74423710208562E-02	0.357521186440678	0.449185850645705	0.353606789250354	0.309717382888115	0.51084118515155	0.676911818514453	0.150375939849624	0.108108108108108	0	0	0.105820105820106	3.56633380884451E-02	0.147275405007364	0.137362637362637	0.104602510460251	0	0	0.509404388714734	0.122699386503067	7.53579502637528E-02	0.28604118993135	0.176211453744493	9.31966449207828E-02	0.31210986267166	0.481761871988988
2021/2/19	0.383618537335436	0.342857142857143	0.240770465489567	8.14995925020375E-02	0	0.10351966873706	0	0.270855904658722	0.48951048951049	0.15511892450879	0.205973223480947	0.653061224489796	0.86275762901422	0.768622943754041	0.434877147205914	4.49842555105713E-02	0	8.78734622144113E-02	0.130208333333333	0	9.76085895558809E-02	0.553598389531958	2.74423710208562E-02	0.370762711864407	0.393037619314992	0.212164073550212	0.193573364305072	0.442729027131343	0.567142334431028	0.075187969924812	0.108108108108108	0	0	0.158730158730159	3.56633380884451E-02	0.147275405007364	0.137362637362637	0.104602510460251	7.46825989544436E-02	0	0.509404388714734	0.122699386503067	7.53579502637528E-02	0.28604118993135	0.176211453744493	9.31966449207828E-02	0.249687890137328	0.344115622849277
